Ngày đăng,Năm SX,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu,Giá
2025-10-14,0.18481559744397047,Việt Nam,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Hatchback,0.44753302200609435,Tự động,Đã sử dụng,Xăng,-0.6065287200806365
2025-10-14,0.37722728549849305,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,0.05629366431266004,5,Đã sử dụng,Xăng,0.1373350227044858
2025-10-14,-1.931712971155778,Nhật Bản,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Sedan,1.0165567219510947,Tự động,Đã sử dụng,Xăng,-0.6494027110192603
2025-10-14,-0.007596090610552121,Việt Nam,"Q131 Đạc Tài, Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Sedan,0.625352928238907,Tự động,Đã sử dụng,Xăng,0.31954948419363677
2025-10-14,-1.1620662189376876,Việt Nam,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Sedan,0.5720069563690632,Tự động,Đã sử dụng,Xăng,-0.49934374273407706
2025-10-14,0.37722728549849305,Việt Nam,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Hatchback,-0.06814470606906224,Tự động,Đã sử dụng,Xăng,-0.6279657155499484
2025-10-14,-0.007596090610552121,Việt Nam,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Hatchback,-0.3170925747949999,Tự động,Đã sử dụng,Xăng,-0.6022413209867741
2025-10-14,0.7620506616075382,Đang cập nhật,", Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,-0.47713049040453126,Tự động,Đã sử dụng,Xăng,0.2552384977857011
2025-10-14,0.18481559744397047,Mỹ,"Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0.3052770970198443,Tự động,Đã sử dụng,Xăng,0.8447558731917779
2025-10-14,-0.5848311547741198,Đang cập nhật,"Xã Đức Thượng, Huyện Hoài Đức, Hà Nội",Minivan (MPV),1.37219653441672,Số sàn,Đã sử dụng,Xăng,-0.8166112756798929
2025-10-14,0.37722728549849305,Việt Nam,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Hatchback,-0.29931058417171863,Tự động,Đã sử dụng,Xăng,-0.6665523073947097
2025-10-14,0.7620506616075382,Việt Nam,"Xã Mai Đình, Huyện Sóc Sơn, Hà Nội",Sedan,-0.12149067793890603,Tự động,Đã sử dụng,Xăng,-0.3492847744488939
2025-10-14,-0.2000077786650747,Hàn Quốc,"QL3 Lộc Hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội",Minivan (MPV),-0.8505522934934377,Số sàn,Đã sử dụng,Dầu,-0.3235603798857196
2025-10-14,0.5696389735530156,Việt Nam,"264 Nguyễn Xiển, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Hatchback,-0.3170925747949999,Tự động,Đã sử dụng,Xăng,-0.61295981872143
2025-10-14,0.5696389735530156,Đang cập nhật,", Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,0.1274038448151618,5,Đã sử dụng,Xăng,0.18020901364310957
2025-10-14,0.9544623496620608,Đang cập nhật,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Unknown,0.2697131157732817,Tự động,Đã sử dụng,Xăng,-0.3492847744488939
2025-10-14,0.9544623496620608,Đang cập nhật,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Unknown,-0.05036271544578098,Tự động,Đã sử dụng,Xăng,-0.3449973753550315
2025-10-14,0.7620506616075382,Việt Nam,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Sedan,-0.7616423403770315,Tự động,Đã sử dụng,Xăng,-0.3128418821510637
2025-10-14,-0.007596090610552121,Đang cập nhật,"Phường Hà Cầu, Quận Hà Đông, Hà Nội",SUV / Cross over,-0.2637643849157794,Tự động,Đã sử dụng,Xăng,-0.002005447846041429
2025-10-14,-2.7013597233738684,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Unknown,1.0780112815451548,Số sàn,Đã sử dụng,Xăng,-0.9345147507611082
2025-10-14,0.18481559744397047,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Sedan,-0.22821818565984014,Tự động,Đã sử dụng,Xăng,-0.2914048866817518
2025-10-14,0.7620506616075382,Nước khác,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",SUV / Cross over,0.10967520016375039,Số sàn,Đã sử dụng,Xăng,-0.49076894454635234
2025-10-14,-0.007596090610552121,Đang cập nhật,"Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,0.8387368157182821,Tự động,Đã sử dụng,Xăng,0.1909275113777655
2025-10-14,-0.5848311547741198,Việt Nam,"Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Unknown,0.538736851912904,Tự động,Đã sử dụng,Xăng,-0.3771528685589993
2025-10-14,-1.7393012831012553,Đang cập nhật,"Phường Hà Cầu, Quận Hà Đông, Hà Nội",Unknown,0.6609169094854696,Tự động,Đã sử dụng,Xăng,-0.8637726657123791
2025-10-14,-0.7772428428286424,Đang cập nhật,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Unknown,-0.9394622466098441,Tự động,Đã sử dụng,Xăng,0.07302403629655016
2025-10-14,-0.007596090610552121,Việt Nam,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Minivan (MPV),-0.7438603497537501,Số sàn,Đã sử dụng,Dầu,-0.44146385496693497
2025-10-14,1.1468740377165834,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Sedan,-1.0461541903495317,Tự động,Đã sử dụng,Xăng,-0.17350141160053648
2025-10-14,-0.39241946671959727,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,0.3052770970198443,Tự động,Đã sử dụng,Xăng,0.11589802723517392
2025-10-14,0.5696389735530156,Hàn Quốc,"Mipec Kiến Hưng, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",SUV / Cross over,0.16302117203359417,Tự động,Đã sử dụng,Xăng,0.11589802723517392
2025-10-14,-0.39241946671959727,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.6609169094854696,Tự động,Đã sử dụng,Xăng,0.36027977558532936
2025-10-14,-0.2000077786650747,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.13927266856218729,Tự động,Đã sử dụng,Xăng,0.7011280035473882
2025-10-14,0.5696389735530156,Nhật Bản,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.21040063105531234,Tự động,Đã sử dụng,Xăng,4.02600600083766
2025-10-14,-0.007596090610552121,Việt Nam,"CT5 - Đơn nguyên 3 - Mỹ Đình II, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,-0.5962698275805157,Tự động,Đã sử dụng,Xăng,-0.3985898640283112
2025-10-14,-2.1241246592103007,Đức,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Sedan,1.9122000256645253,Tự động,Đã sử dụng,Xăng,-0.8487667688838607
2025-10-14,0.7620506616075382,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,-0.3170925747949999,Tự động,Đã sử dụng,Xăng,1.7129541896989091
2025-10-14,1.339285725771106,Đang cập nhật,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",SUV / Cross over,-1.1163752713208694,Tự động,Đã sử dụng,Điện,1.4985842350057903
2025-10-14,0.7620506616075382,Việt Nam,"Phường Mai Động, Quận Hoàng Mai, Hà Nội",SUV / Cross over,-0.19261864043203106,Tự động,Đã sử dụng,Xăng,-0.14134591839656865
2025-10-14,0.18481559744397047,Việt Nam,"QL3 Lộc Hà, Xã Mai Lâm, Huyện Đông Anh, Hà Nội",Minivan (MPV),0.3052770970198443,Số sàn,Đã sử dụng,Dầu,-0.3128418821510637
2025-10-14,-0.39241946671959727,Đang cập nhật,"Phường Hà Cầu, Quận Hà Đông, Hà Nội",SUV / Cross over,1.0165567219510947,Tự động,Đã sử dụng,Xăng,3.3207288498973
2025-10-14,0.37722728549849305,Đang cập nhật,"Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",Unknown,-0.2281826216785936,Tự động,Đã sử dụng,Xăng,0.744001994486012
2025-10-14,-0.5848311547741198,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Unknown,0.4297510313828131,Tự động,Đã sử dụng,Xăng,0.6389607166863838
2025-10-14,-0.2000077786650747,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,0.21636714390343795,Tự động,Đã sử dụng,Xăng,0.16734681636152243
2025-10-14,0.37722728549849305,Việt Nam,"Phường Đức Giang, Quận Long Biên, Hà Nội",Sedan,0.10967520016375039,Tự động,Đã sử dụng,Xăng,-0.259249393477784
2025-10-14,-0.39241946671959727,Việt Nam,"25T2 Hoàng Đạo Thúy , Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,2.0253112680192173,Tự động,Đã sử dụng,Xăng,1.0698443256195527
2025-10-14,-0.007596090610552121,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.2341491345267192,Tự động,Đã sử dụng,Xăng,0.8533306713795026
2025-10-14,1.339285725771106,Nước khác,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Unknown,-1.1172821528426566,Tự động,Mới,Xăng,-0.02344244331535331
2025-10-14,0.7620506616075382,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.5304764622743751,Tự động,Đã sử dụng,Xăng,2.396794345169958
2025-10-14,0.5696389735530156,Nước khác,"Số 11 Ngõ 103 Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Minivan (MPV),2.1812771077760176,Tự động,Đã sử dụng,Xăng,-0.3235603798857196
2025-10-14,0.5696389735530156,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,-0.44156650915796875,Tự động,Đã sử dụng,Xăng,2.1202571036158346
2025-10-14,0.18481559744397047,Việt Nam,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.5186609844992194,Tự động,Đã sử dụng,Xăng,-0.4350327563261414
2025-10-14,0.37722728549849305,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,-0.2281826216785936,Tự động,Đã sử dụng,Xăng,0.5682186316376546
2025-10-14,0.37722728549849305,Thái Lan,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),0.12745719078703163,Tự động,Đã sử dụng,Dầu,0.6153800216701407
2025-10-14,0.7620506616075382,Đức,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,-0.868334284116719,Tự động,Đã sử dụng,Xăng,2.4396683361085816
2025-10-14,1.339285725771106,Thái Lan,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),-1.0995001622193754,Tự động,Đã sử dụng,Dầu,0.030150045357926394
2025-10-14,-0.39241946671959727,Nhật Bản,"Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,0.35862306888968803,Tự động,Đã sử dụng,Xăng,2.5489970130020723
2025-10-14,0.7620506616075382,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,-0.5838224341442189,Tự động,Đã sử dụng,Xăng,2.353920354231334
2025-10-14,1.1468740377165834,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.8861162747400003,Tự động,Đã sử dụng,Xăng,2.225298381415463
2025-10-14,-0.007596090610552121,Việt Nam,"Đường Phạm Hùng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Sedan,0.48309700325265686,Tự động,Đã sử dụng,Xăng,0.12661652496982986
2025-10-14,-0.2000077786650747,Đức,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",SUV / Cross over,0.09189320954046912,Tự động,Đã sử dụng,Xăng,2.4632490311248247
2025-10-14,-0.39241946671959727,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.21636714390343795,Tự động,Đã sử dụng,Xăng,-0.09847192745794489
2025-10-14,0.18481559744397047,Việt Nam,"Thị trấn Chi Đông, Huyện Mê Linh, Hà Nội",Sedan,2.439115971813596,Số sàn,Đã sử dụng,Xăng,-0.6987078005986775
2025-10-14,-0.969654530883165,Đức,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Hatchback,1.2832865813003136,Tự động,Đã sử dụng,Xăng,-0.5615110295950815
2025-10-14,-0.007596090610552121,Đang cập nhật,"Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",Sedan,-0.12149067793890603,Tự động,Đã sử dụng,Xăng,-0.327847778979582
2025-10-14,0.18481559744397047,Thái Lan,"Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Hatchback,0.36317525848924803,Tự động,Đã sử dụng,Xăng,-0.46290085043624685
2025-10-14,0.7620506616075382,Nước khác,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Minivan (MPV),0.10967520016375039,Tự động,Đã sử dụng,Xăng,-0.3192729807918573
2025-10-14,1.1468740377165834,Việt Nam,"Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",SUV / Cross over,-0.8505522934934377,Tự động,Đã sử dụng,Xăng,1.0677006260726214
2025-10-14,-0.39241946671959727,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.41196904075953183,Tự động,Đã sử dụng,Xăng,3.5672542977943866
2025-10-14,0.7620506616075382,Việt Nam,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-0.7616423403770315,Tự động,Đã sử dụng,Xăng,0.15877201817379769
2025-10-14,-0.39241946671959727,Nhật Bản,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.5720069563690632,Tự động,Đã sử dụng,Xăng,1.391399257659231
2025-10-14,-1.5468895950467327,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Sedan,1.0165567219510947,Tự động,Đã sử dụng,Xăng,-0.8208986747737553
2025-10-14,0.9544623496620608,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.8149883122468753,Tự động,Đã sử dụng,Xăng,0.6904095058127323
2025-10-14,-0.39241946671959727,Việt Nam,"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0.5008789938759381,Tự động,Đã sử dụng,Xăng,-0.3364225771673068
2025-10-14,1.1468740377165834,Thái Lan,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",SUV / Cross over,-1.1172821528426566,Tự động,Mới,Xăng,-0.08775342972328895
2025-10-14,0.18481559744397047,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Sedan,0.09189320954046912,Tự động,Đã sử dụng,Xăng,-0.4543260522485221
2025-10-14,0.5696389735530156,Nước khác,"Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Minivan (MPV),0.0029832564240628114,Tự động,Đã sử dụng,Xăng,-0.43288905677921025
2025-10-14,-1.1620662189376876,Việt Nam,"Phường Xuân La, Quận Tây Hồ, Hà Nội",SUV / Cross over,0.9442907120580797,Tự động,Đã sử dụng,Xăng,-0.7630187870066132
2025-10-14,0.5696389735530156,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Unknown,-0.49491248102781255,Tự động,Đã sử dụng,Xăng,2.332483358762022
2025-10-14,1.1468740377165834,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-0.9394800286004673,Tự động,Đã sử dụng,Xăng,2.868408245494819
2025-10-14,1.339285725771106,Việt Nam,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,-1.0692707781597972,Tự động,Đã sử dụng,Xăng,3.3828961367583044
2025-10-14,1.339285725771106,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-1.1172821528426566,Tự động,Mới,Điện,1.4771472395364784
2025-10-14,0.7620506616075382,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Unknown,-0.05036271544578098,Tự động,Đã sử dụng,Dầu,0.8126003799878101
2025-10-14,-0.39241946671959727,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0.12745719078703163,Tự động,Đã sử dụng,Xăng,-0.09632822791101371
2025-10-14,0.7620506616075382,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-0.7616423403770315,Tự động,Đã sử dụng,Điện,-0.3900150658405865
2025-10-14,0.37722728549849305,Thái Lan,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",Pick-up (bán tải),0.09189320954046912,Tự động,Đã sử dụng,Dầu,-0.21851910208609143
2025-10-14,-1.931712971155778,Thái Lan,"Phường Kiến Hưng, Quận Hà Đông, Hà Nội",Sedan,-1.1170332049739307,Tự động,Đã sử dụng,Xăng,-0.8166112756798929
2025-10-14,-0.2000077786650747,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,0.1985851532801567,Tự động,Đã sử dụng,Xăng,-0.21851910208609143
2025-10-14,1.1468740377165834,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,-1.1172821528426566,Tự động,Đã sử dụng,Điện,-0.025586142862284496
2025-10-14,0.18481559744397047,Việt Nam,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Sedan,-1.1172821528426566,Tự động,Đã sử dụng,Xăng,-0.3771528685589993
2025-10-14,-0.969654530883165,Việt Nam,"Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,-0.9394622466098441,Tự động,Đã sử dụng,Xăng,-0.49934374273407706
2025-10-14,-1.3544779069922102,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Minivan (MPV),1.5500164406495327,Số sàn,Đã sử dụng,Xăng,-0.8487667688838607
2025-10-14,-0.969654530883165,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Minivan (MPV),1.5500164406495327,Số sàn,Đã sử dụng,Xăng,-0.8273297734145488
2025-10-14,-0.39241946671959727,Việt Nam,"Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",Sedan,0.5186609844992194,Tự động,Đã sử dụng,Xăng,-0.5422177336727009
2025-10-14,-0.2000077786650747,Việt Nam,"Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Sedan,-0.8327703028701565,Tự động,Đã sử dụng,Xăng,-0.5422177336727009
2025-10-14,-0.39241946671959727,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Sedan,-0.2281826216785936,Tự động,Đã sử dụng,Xăng,0.017287848076339263
2025-10-14,-0.969654530883165,Hàn Quốc,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Sedan,1.5500164406495327,Tự động,Đã sử dụng,Xăng,-0.7523002892719572
2025-10-14,-0.007596090610552121,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",Sedan,0.39418705013625055,Tự động,Đã sử dụng,Xăng,-0.46290085043624685
2025-10-14,-0.007596090610552121,Việt Nam,"Phố Sa Đôi, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",Hatchback,0.48309700325265686,Tự động,Đã sử dụng,Xăng,-0.3664343708243434
2025-10-14,0.18481559744397047,Nước khác,"Phố Sa Đôi, Phường Phú Đô, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,1.5500164406495327,Tự động,Đã sử dụng,Xăng,0.2552384977857011
2025-10-14,-0.5848311547741198,Việt Nam,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Sedan,0.8387368157182821,Tự động,Đã sử dụng,Xăng,1.1341553120274883
2025-10-14,0.9544623496620608,Đang cập nhật,"Phường Ngọc Lâm, Quận Long Biên, Hà Nội",SUV / Cross over,-1.0461541903495317,Tự động,Đã sử dụng,Điện,0.4267344615401962
2025-10-14,-0.39241946671959727,Thái Lan,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Sedan,-0.01479873419921845,Tự động,Đã sử dụng,Xăng,-0.7844557824759251
2025-10-14,-2.1241246592103007,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",SUV / Cross over,1.5500164406495327,Số sàn,Đã sử dụng,Xăng,-0.8380482711492048
2025-10-14,-1.3544779069922102,Việt Nam,"Xã Cổ Loa, Huyện Đông Anh, Hà Nội",SUV / Cross over,0.6609169094854696,Tự động,Đã sử dụng,Xăng,-0.6558338096600538
2025-10-14,-0.969654530883165,Đức,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Sedan,0.48309700325265686,Tự động,Đã sử dụng,Xăng,-0.2914048866817518
